CustomerID,Name,Age,Gender,City,SignupDate,PurchaseAmount,SatisfactionScore
CUST00240,James Thomas,54,Male,San Jose,2019-07-15,252.84,5
CUST00834,Robert Davis,30,Female,Los Angeles,2023-05-08,589.55,3
CUST00356,David Lopez,49,Male,Phoenix,2020-04-12,81.43,4
CUST00565,Thomas Smith,27,Male,New York,2021-08-15,38.12,3
CUST00193,Susan Davis,34,Female,New York,2019-03-27,97.19,1
CUST00281,Unknown,37,Female,Houston,2019-10-19,209.66,3
CUST00192,Robert Davis,56,Male,San Antonio,2019-03-24,571.77,4
CUST00408,James Smith,42,Female,San Diego,2020-12-08,86.42,3
CUST00431,Elizabeth Williams,40,Female,Houston,2020-10-05,185.98,4
CUST00685,Michael Martinez,21,Female,Dallas,2022-05-24,106.48,5
CUST00133,Michael Johnson,36,Male,New York,2018-11-06,781.6325,3
CUST00707,Richard Rodriguez,40,Female,San Jose,2022-07-14,775.77,5
CUST00524,Barbara Anderson,56,Female,Chicago,2021-11-05,151.38,3
CUST00253,Michael Brown,34,Female,San Diego,2019-08-15,63.43,4
CUST00751,Elizabeth Rodriguez,40,Female,Los Angeles,2022-10-26,485.05,4
CUST00552,Susan Lopez,13,Male,San Antonio,2021-07-16,180.83,5
CUST00264,Jessica Miller,41,Male,San Antonio,2019-09-09,252.84,5
CUST00071,Joseph Martinez,40,Female,New York,2018-06-14,585.11,4
CUST00273,James Davis,40,Female,Philadelphia,2019-09-30,145.52,5
CUST00113,Mary Jones,47,Male,San Jose,2018-09-20,522.22,2
CUST00328,Mary Jones,40,Female,Houston,2020-02-06,545.73,4
CUST00116,Patricia Miller,33,Male,Unknown,2018-09-27,282.22,5
CUST00324,Jennifer Miller,52,Male,Houston,2020-01-28,435.48,3
CUST00503,Jennifer Garcia,35,Male,Houston,2021-03-23,242.23,4
CUST00923,Patricia Smith,48,Female,Los Angeles,2023-12-03,110.09,4
CUST00424,Sarah Johnson,47,Female,Phoenix,2020-09-19,538.03,3
CUST00904,John Gonzalez,40,Female,San Antonio,2023-10-19,561.59,3
CUST00665,Michael Williams,30,Male,San Jose,2022-07-04,87.5,4
CUST00826,Richard Johnson,47,Male,Houston,2023-04-19,339.24,4
CUST00516,Mary Anderson,32,Female,San Antonio,2021-04-22,290.51,3
CUST00531,James Garcia,47,Female,San Diego,2021-05-28,252.84,5
CUST00603,Linda Miller,37,Female,Houston,2021-11-12,781.6325,4
CUST00861,John Thomas,41,Male,Chicago,2023-07-10,381.03,4
CUST00653,Charles Hernandez,45,Female,San Jose,2022-10-03,369.65,4
CUST00279,Robert Miller,49,Female,San Antonio,2019-10-15,436.42,5
CUST00838,Thomas Rodriguez,44,Female,Los Angeles,2023-05-18,252.84,3
CUST00694,Barbara Brown,21,Male,Houston,2022-06-14,119.66,4
CUST00003,Linda Gonzalez,48,Male,Philadelphia,2018-01-05,508.98,2
CUST00230,Elizabeth Wilson,40,Male,Los Angeles,2019-06-22,725.46,5
CUST00504,Jessica Brown,36,Male,Philadelphia,2021-03-25,280.25,4
CUST00989,Sarah Anderson,42,Female,Chicago,2024-05-06,261.32,2
CUST00867,Linda Gonzalez,66,Male,Unknown,2023-07-25,176.44,5
CUST00913,Joseph Gonzalez,25,Male,Los Angeles,2023-11-09,439.34,4
CUST00619,Susan Davis,50,Male,Houston,2021-12-20,51.97,5
CUST00200,David Garcia,54,Female,San Jose,2019-04-12,545.76,4
CUST00372,Sarah Lopez,52,Female,Dallas,2020-05-20,534.45,4
CUST00915,Robert Brown,48,Male,Houston,2023-11-14,295.47,5
CUST00405,Susan Smith,53,Male,New York,2020-08-05,133.78,1
CUST00438,Jennifer Jones,14,Male,San Antonio,2020-10-21,339.85,3
CUST00951,Karen Miller,40,Male,New York,2024-02-07,361.96,4
CUST00066,Joseph Wilson,43,Female,Philadelphia,2018-06-02,678.48,5
CUST00308,Karen Williams,45,Female,San Diego,2019-12-22,66.4,2
CUST00041,Linda Wilson,39,Male,Unknown,2018-04-04,159.0,1
CUST00591,Joseph Gonzalez,44,Male,Chicago,2021-10-15,328.66,4
CUST00794,Richard Martinez,43,Male,Los Angeles,2023-03-02,301.76,4
CUST00866,Thomas Johnson,24,Female,Chicago,2023-07-22,333.6,3
CUST00505,David Wilson,35,Male,San Jose,2021-03-28,781.6325,5
CUST00542,Robert Wilson,41,Male,Los Angeles,2021-06-22,183.05,4
CUST00604,Joseph Martinez,54,Female,Philadelphia,2021-11-15,432.57,5
CUST00274,Elizabeth Hernandez,45,Male,Chicago,2019-10-03,114.12,5
CUST00744,Richard Hernandez,42,Male,San Jose,2022-10-09,274.9,4
CUST00672,Robert Davis,31,Male,San Jose,2022-04-23,229.2,4
CUST00686,Michael Smith,42,Male,Chicago,2022-05-26,460.0,3
CUST00809,Michael Brown,36,Female,Houston,2023-03-11,57.12,4
CUST00178,Jessica Williams,23,Male,Dallas,2019-02-20,429.08,3
CUST00301,Richard Hernandez,10,Male,Chicago,2019-12-05,167.0,3
CUST00038,Elizabeth Wilson,44,Female,Houston,2018-03-28,284.92,4
CUST00354,Joseph Jones,28,Male,Los Angeles,2020-04-07,269.25,4
CUST00203,Robert Johnson,71,Female,Los Angeles,2019-04-19,252.84,4
CUST00237,Mary Thomas,61,Female,San Antonio,2019-07-08,280.07,5
CUST00150,James Davis,40,Male,Philadelphia,2018-12-16,36.44,4
CUST00724,Michael Martinez,57,Female,Houston,2022-08-23,781.6325,4
CUST00448,Robert Thomas,47,Male,New York,2020-11-14,92.32,5
CUST00218,David Lopez,48,Male,San Diego,2019-05-24,202.25,2
CUST00919,Joseph Thomas,30,Female,Unknown,2023-11-24,25.13,4
CUST00474,Susan Hernandez,26,Male,Chicago,2021-01-14,350.02,5
CUST00588,Joseph Brown,32,Male,New York,2021-08-10,179.29,3
CUST00652,Richard Wilson,18,Female,Chicago,2022-03-07,655.23,5
CUST00732,David Thomas,42,Female,San Antonio,2022-11-09,181.01,5
CUST00303,Patricia Lopez,66,Female,Los Angeles,2019-12-10,191.72,3
CUST00968,Jennifer Thomas,19,Male,Chicago,2024-03-17,781.6325,4
CUST00976,Susan Thomas,30,Male,Dallas,2024-05-04,266.9,4
CUST00716,Mary Smith,44,Male,San Jose,2022-08-04,59.19,3
CUST00984,James Gonzalez,30,Male,San Diego,2024-04-24,200.1,4
CUST00389,Joseph Smith,40,Male,New York,2020-06-28,129.77,3
CUST00479,Richard Johnson,43,Female,Phoenix,2021-01-26,492.55,4
CUST00492,Joseph Garcia,44,Female,Los Angeles,2021-02-25,252.84,5
CUST00423,Mary Garcia,40,Male,San Antonio,2020-09-16,428.97,3
CUST00388,James Johnson,39,Male,New York,2020-06-26,330.36,5
CUST00858,Mary Davis,32,Male,San Jose,2023-07-03,252.84,3
CUST00391,Thomas Gonzalez,44,Male,Phoenix,2020-07-03,135.52,4
CUST00535,Mary Gonzalez,45,Female,Phoenix,2021-06-06,149.51,5
CUST00353,Richard Gonzalez,46,Male,San Antonio,2020-04-05,233.48,3
CUST00194,Sarah Thomas,46,Female,Unknown,2019-03-29,255.68,3
CUST00236,James Anderson,63,Female,Los Angeles,2019-07-06,406.04,5
CUST00769,Sarah Rodriguez,39,Male,San Jose,2022-12-07,226.92,3
CUST00888,Sarah Brown,54,Female,Dallas,2023-09-12,252.84,4
CUST00481,Charles Anderson,24,Female,Los Angeles,2021-01-30,90.97,4
CUST00056,Michael Martinez,57,Female,San Diego,2018-05-09,527.7,2
CUST00117,David Davis,0,Female,Los Angeles,2018-09-30,185.57,3
CUST00097,Charles Martinez,25,Female,San Jose,2018-08-14,276.24,4
CUST00142,Thomas Johnson,35,Female,Los Angeles,2018-11-27,10.88,4
CUST00916,Barbara Miller,34,Male,San Antonio,2023-11-16,178.45,3
CUST00757,Barbara Williams,61,Male,New York,2022-11-09,467.2,5
CUST00598,David Hernandez,13,Female,Dallas,2021-11-01,606.26,2
CUST00701,Thomas Martinez,46,Female,New York,2022-06-30,255.48,3
CUST00121,Mary Garcia,44,Female,San Diego,2018-10-09,619.54,4
CUST00801,Robert Hernandez,50,Female,Dallas,2023-02-20,119.95,4
CUST00772,Joseph Thomas,54,Female,Phoenix,2022-12-14,371.76,5
CUST00369,Linda Martinez,28,Male,New York,2020-05-13,323.31,5
CUST00063,Barbara Davis,59,Male,San Diego,2018-05-26,152.28,4
CUST00808,Elizabeth Wilson,41,Male,Dallas,2023-03-08,550.85,2
CUST01000,Karen Wilson,48,Female,New York,2024-01-06,686.06,3
CUST00454,Jennifer Smith,30,Female,Dallas,2020-11-28,45.29,2
CUST00779,Linda Johnson,51,Female,Phoenix,2022-12-30,26.81,5
CUST00415,James Garcia,30,Male,San Antonio,2020-08-28,620.23,5
CUST00004,Michael Martinez,64,Female,San Diego,2018-01-08,444.71,3
CUST00059,Linda Lopez,39,Female,San Diego,2018-05-17,123.24,4
CUST00224,Richard Thomas,53,Male,Houston,2019-08-06,156.23,2
CUST00222,John Miller,33,Female,Unknown,2019-03-06,512.77,5
CUST00466,Patricia Smith,34,Male,San Jose,2020-12-26,204.68,4
CUST00053,Robert Williams,60,Female,Philadelphia,2018-02-05,86.94,2
CUST00486,Thomas Gonzalez,51,Female,Houston,2021-02-11,405.4,5
CUST00967,Joseph Anderson,14,Female,Houston,2024-03-15,479.78,3
CUST00708,Michael Rodriguez,38,Male,Chicago,2022-07-17,170.97,3
CUST00156,Robert Rodriguez,40,Male,New York,2018-12-30,556.04,4
CUST00706,Linda Johnson,45,Male,San Antonio,2022-07-12,277.41,5
CUST00682,Karen Jones,30,Male,Houston,2022-05-17,228.44,2
CUST00249,Susan Wilson,54,Male,Dallas,2019-08-05,301.23,2
CUST00442,Charles Anderson,40,Male,San Diego,2020-10-31,442.29,5
CUST00902,Mary Anderson,39,Male,Los Angeles,2023-10-15,589.97,3
CUST00118,Thomas Anderson,40,Female,San Antonio,2018-02-10,19.79,5
CUST00569,Charles Miller,42,Male,Philadelphia,2021-08-25,234.29,4
CUST00710,Patricia Martinez,57,Male,Houston,2022-07-21,66.77,4
CUST00292,Robert Thomas,31,Female,Houston,2019-11-14,456.78,4
CUST00382,Charles Thomas,47,Female,San Diego,2020-12-06,556.26,5
CUST00636,Mary Hernandez,34,Male,San Jose,2022-01-29,87.23,3
CUST00201,Jessica Miller,28,Female,Los Angeles,2019-04-15,212.59,5
CUST00761,Thomas Anderson,34,Male,Phoenix,2022-11-18,75.77,5
CUST00961,Mary Davis,65,Male,Chicago,2024-01-03,247.17,4
CUST00506,William Miller,35,Male,San Jose,2021-03-30,591.09,3
CUST00814,Sarah Wilson,27,Male,Phoenix,2023-03-22,162.13,5
CUST00341,Charles Miller,40,Female,Unknown,2020-08-03,9.12,4
CUST00155,Robert Thomas,41,Female,Phoenix,2018-12-28,252.84,5
CUST00914,Barbara Brown,41,Male,Phoenix,2023-11-12,181.49,4
CUST00595,Mary Hernandez,46,Male,San Jose,2021-10-25,219.47,4
CUST00776,Joseph Jones,32,Female,Chicago,2022-12-23,252.84,4
CUST00953,Barbara Jones,29,Male,Philadelphia,2024-02-11,297.78,4
CUST00323,Barbara Smith,40,Female,Philadelphia,2020-01-26,223.3,2
CUST00642,Jennifer Jones,37,Male,Dallas,2022-12-02,290.65,4
CUST00624,Susan Brown,30,Female,New York,2022-01-01,166.35,5
CUST00083,Mary Martinez,66,Male,New York,2018-07-12,11.17,4
CUST00621,David Miller,59,Male,San Jose,2021-12-25,554.85,3
CUST00465,Thomas Martinez,58,Male,Dallas,2020-12-24,243.37,4
CUST00871,Linda Hernandez,40,Male,New York,2023-08-03,100.67,5
CUST00703,Thomas Johnson,37,Female,New York,2022-07-05,189.98,4
CUST00334,Michael Rodriguez,55,Female,New York,2020-02-21,157.28,3
CUST00471,Susan Martinez,38,Male,Chicago,2021-07-01,252.84,4
CUST00033,Patricia Johnson,45,Male,Houston,2018-03-17,139.3,5
CUST00818,William Anderson,50,Male,Philadelphia,2023-01-04,26.33,5
CUST00988,Susan Martinez,23,Male,Houston,2024-05-03,275.99,3
CUST00383,John Anderson,53,Female,New York,2020-06-14,117.84,4
CUST00645,Sarah Jones,40,Male,San Diego,2022-02-19,122.7,4
CUST00853,William Williams,33,Female,New York,2023-06-22,121.39,3
CUST00957,Thomas Wilson,39,Male,San Antonio,2024-02-21,116.1,2
CUST00966,Sarah Wilson,44,Male,San Diego,2024-03-13,422.57,4
CUST00379,Richard Wilson,19,Female,Dallas,2020-06-05,781.6325,2
CUST00090,James Smith,42,Female,Phoenix,2018-07-28,781.6325,4
CUST00214,Charles Rodriguez,29,Male,San Diego,2019-05-15,288.05,5
CUST00890,Richard Gonzalez,42,Male,Los Angeles,2023-09-17,327.43,5
CUST00347,James Williams,51,Female,Dallas,2020-03-22,134.81,5
CUST00669,James Miller,44,Male,San Jose,2022-04-16,508.41,4
CUST00008,Robert Garcia,40,Female,Los Angeles,2018-01-17,41.87,3
CUST00657,Charles Johnson,40,Male,Phoenix,2022-03-19,359.16,4
CUST00321,Barbara Rodriguez,40,Male,Houston,2020-01-21,206.29,5
CUST00830,Charles Gonzalez,66,Male,Dallas,2023-04-29,70.89,4
CUST00188,James Thomas,34,Female,Phoenix,2019-03-15,416.21,4
CUST00553,Robert Jones,7,Male,San Jose,2021-07-18,218.69,3
CUST00305,Barbara Rodriguez,40,Female,Philadelphia,2019-12-14,90.77,3
CUST00032,Sarah Davis,46,Male,Phoenix,2018-03-14,25.43,2
CUST00651,Michael Smith,64,Female,Dallas,2022-03-05,404.95,3
CUST00241,Michael Thomas,48,Female,San Diego,2019-07-17,651.08,3
CUST00774,Michael Smith,45,Male,Houston,2022-12-18,430.51,3
CUST00175,James Lopez,26,Female,Unknown,2019-02-13,254.32,4
CUST00246,Susan Lopez,61,Female,New York,2019-07-29,150.14,3
CUST00057,William Lopez,9,Male,San Diego,2018-12-05,343.69,4
CUST00146,William Rodriguez,54,Female,San Antonio,2018-12-07,174.3,2
CUST00091,Karen Gonzalez,34,Female,San Jose,2018-07-31,384.19,2
CUST00393,William Williams,50,Male,San Diego,2020-07-08,273.6,5
CUST00311,Barbara Rodriguez,35,Male,Chicago,2019-12-29,95.65,4
CUST00360,Sarah Anderson,40,Male,San Diego,2020-04-21,392.96,5
CUST00094,Linda Hernandez,53,Male,Houston,2018-08-07,48.07,4
CUST00737,Joseph Davis,22,Female,Los Angeles,2022-09-23,764.49,4
CUST00797,Robert Martinez,23,Female,Philadelphia,2023-10-02,76.35,5
CUST00377,Karen Gonzalez,50,Male,Dallas,2020-05-31,361.56,5
CUST00244,Jessica Williams,50,Female,San Antonio,2019-07-24,172.02,5
CUST00873,James Garcia,47,Male,Philadelphia,2023-08-08,203.94,3
CUST00088,David Thomas,54,Male,Chicago,2018-07-24,371.58,4
CUST00215,Thomas Brown,45,Male,San Diego,2019-05-17,496.89,4
CUST00445,Unknown,25,Female,San Jose,2020-11-07,565.86,5
CUST00174,Mary Jones,38,Male,San Diego,2019-02-10,122.28,3
CUST00426,Joseph Hernandez,48,Male,Houston,2020-09-23,713.16,4
CUST00822,John Hernandez,45,Female,San Jose,2023-10-04,109.66,2
CUST00119,Jennifer Davis,48,Male,Unknown,2018-10-04,335.37,4
CUST00120,John Brown,34,Female,Los Angeles,2018-10-07,121.45,3
CUST00001,Michael Brown,36,Male,San Jose,2018-01-01,111.16,3
CUST00395,Jessica Miller,40,Female,San Diego,2020-07-13,554.39,4
CUST00402,Elizabeth Williams,38,Male,Philadelphia,2020-07-29,191.93,4
CUST00656,Jessica Davis,37,Female,Los Angeles,2022-03-17,458.72,4
CUST00663,Patricia Smith,33,Male,Philadelphia,2022-02-04,616.17,5
CUST00163,James Wilson,41,Female,San Diego,2019-01-15,200.16,4
CUST00115,Jennifer Thomas,34,Male,Philadelphia,2018-09-25,308.89,4
CUST00151,Karen Hernandez,67,Female,Chicago,2018-12-18,134.23,4
CUST00625,James Anderson,34,Female,San Antonio,2022-03-01,167.27,2
CUST00627,Joseph Jones,41,Male,New York,2022-01-08,151.81,4
CUST00497,William Jones,43,Male,Houston,2021-03-09,192.94,1
CUST00544,Barbara Johnson,30,Female,San Diego,2021-06-27,724.89,3
CUST00478,Joseph Lopez,47,Female,Dallas,2021-01-23,105.04,3
CUST00533,Elizabeth Jones,29,Male,Phoenix,2021-01-06,90.73,4
CUST00513,Joseph Garcia,49,Female,Phoenix,2021-04-15,134.73,3
CUST00346,William Miller,40,Male,New York,2020-03-20,252.84,3
CUST00259,Elizabeth Martinez,37,Female,Chicago,2019-08-29,473.83,4
CUST00972,Linda Hernandez,57,Female,Dallas,2024-03-27,174.53,3
CUST00136,Sarah Miller,36,Female,New York,2018-11-13,208.42,4
CUST00617,William Garcia,40,Male,Chicago,2021-12-15,367.15,4
CUST00980,Sarah Lopez,46,Female,Houston,2024-04-15,176.54,5
CUST00675,Robert Williams,44,Male,San Jose,2022-04-30,92.66,4
CUST00593,Joseph Brown,30,Male,Phoenix,2021-10-20,481.86,1
CUST00844,Robert Thomas,49,Male,New York,2023-01-06,632.19,1
CUST00502,James Jones,47,Male,New York,2021-03-21,781.6325,5
CUST00539,Thomas Rodriguez,50,Male,Philadelphia,2021-06-15,563.51,3
CUST00695,John Jones,50,Male,Philadelphia,2022-06-16,251.15,3
CUST00582,James Wilson,35,Male,Philadelphia,2021-09-24,165.08,4
CUST00344,Karen Lopez,37,Female,San Antonio,2020-03-15,425.92,3
CUST00719,Barbara Miller,33,Male,San Jose,2022-08-11,77.35,3
CUST00907,Patricia Hernandez,40,Male,Chicago,2023-10-26,678.34,3
CUST00294,Thomas Miller,40,Male,San Diego,2019-11-19,90.97,5
CUST00365,David Lopez,37,Male,San Jose,2020-05-03,289.34,3
CUST00668,Mary Lopez,40,Male,Philadelphia,2022-04-14,76.67,4
CUST00015,Elizabeth Thomas,21,Female,San Jose,2018-02-02,781.6325,5
CUST00087,Karen Wilson,20,Male,Chicago,2018-07-21,133.03,4
CUST00371,Linda Martinez,22,Male,Houston,2020-05-17,274.8,2
CUST00166,Robert Smith,20,Female,San Diego,2019-01-22,545.56,2
CUST00933,Joseph Thomas,53,Female,Dallas,2023-12-26,136.57,3
CUST00336,Patricia Garcia,16,Female,San Diego,2020-02-25,88.28,4
CUST00060,Mary Smith,31,Male,Philadelphia,2018-05-19,367.76,4
CUST00355,Jessica Garcia,40,Male,Los Angeles,2020-04-10,223.09,4
CUST00425,Sarah Wilson,36,Male,Unknown,2020-09-21,219.7,4
CUST00293,Patricia Johnson,56,Male,San Antonio,2019-11-16,77.71,5
CUST00042,Linda Jones,36,Female,New York,2018-04-07,120.85,2
CUST00330,Charles Davis,28,Male,New York,2020-02-11,282.21,5
CUST00615,John Davis,40,Female,New York,2021-12-11,488.0,3
CUST00430,Joseph Lopez,28,Male,New York,2020-10-03,186.31,3
CUST00029,Linda Anderson,36,Female,Philadelphia,2018-03-07,104.32,4
CUST00255,John Miller,24,Male,Dallas,2019-08-19,95.4,2
CUST00796,Mary Miller,18,Female,Houston,2023-08-02,401.12,5
CUST00459,Richard Hernandez,33,Male,Los Angeles,2020-12-10,269.56,4
CUST00384,Mary Martinez,46,Male,San Diego,2020-06-17,384.31,3
CUST00314,Jessica Rodriguez,40,Female,New York,2020-01-05,124.01,4
CUST00085,Jennifer Lopez,24,Male,Unknown,2018-07-17,288.44,3
CUST00575,Joseph Gonzalez,53,Female,Chicago,2021-09-08,309.23,4
CUST00137,Elizabeth Williams,55,Female,San Diego,2018-11-15,252.84,4
CUST00112,Charles Wilson,40,Male,New York,2018-09-18,151.24,4
CUST00195,Joseph Garcia,51,Female,San Jose,2019-03-31,225.86,3
CUST00179,Patricia Williams,34,Female,Chicago,2019-02-22,120.86,5
CUST00937,John Williams,41,Male,Los Angeles,2024-05-01,194.42,4
CUST00130,Michael Brown,35,Male,San Jose,2018-10-30,776.83,4
CUST00338,Barbara Garcia,33,Female,San Diego,2020-01-03,143.48,5
CUST00609,James Anderson,39,Male,New York,2021-11-26,190.56,3
CUST00125,Jennifer Thomas,42,Male,San Antonio,2018-10-18,781.6325,4
CUST00227,Linda Brown,40,Male,San Jose,2019-06-15,102.54,3
CUST00269,James Smith,36,Male,San Jose,2019-09-21,212.73,3
CUST00153,Patricia Garcia,14,Female,San Jose,2018-12-23,58.3,4
CUST00585,John Hernandez,45,Male,Chicago,2021-01-10,514.67,4
CUST00104,Michael Johnson,37,Male,San Antonio,2018-08-30,65.57,2
CUST00594,Barbara Gonzalez,38,Female,Philadelphia,2021-10-22,317.43,4
CUST00903,Joseph Wilson,23,Female,Houston,2023-10-17,781.6325,2
CUST00697,William Johnson,34,Male,Unknown,2022-06-21,164.17,4
CUST00228,Jessica Gonzalez,31,Male,Philadelphia,2019-06-17,781.6325,5
CUST00935,Karen Garcia,61,Male,Houston,2023-12-31,104.07,3
CUST00302,Charles Smith,40,Male,Philadelphia,2019-12-07,368.23,4
CUST00276,Richard Lopez,37,Female,Dallas,2019-10-07,18.97,5
CUST00127,Patricia Williams,50,Male,Dallas,2018-10-23,563.37,4
CUST00406,Charles Gonzalez,47,Female,Chicago,2020-08-07,781.6325,3
CUST00684,Jessica Johnson,41,Female,New York,2022-05-21,206.73,5
CUST00037,Barbara Johnson,77,Female,San Diego,2018-03-26,127.42,5
CUST00140,Jessica Rodriguez,49,Male,Los Angeles,2018-11-23,252.84,4
CUST00304,William Williams,48,Female,Philadelphia,2019-12-12,439.43,5
CUST00268,Robert Lopez,48,Female,Houston,2019-09-19,169.91,3
CUST00534,Elizabeth Lopez,53,Male,San Jose,2021-06-04,304.29,1
CUST00546,David Rodriguez,60,Male,San Antonio,2021-02-07,311.29,4
CUST00213,Mary Johnson,53,Female,San Diego,2019-05-13,264.35,5
CUST00469,Karen Anderson,40,Female,San Jose,2021-01-02,272.39,3
CUST00199,James Rodriguez,34,Male,San Antonio,2019-04-10,452.08,3
CUST00673,Linda Garcia,34,Male,Dallas,2022-04-26,526.21,2
CUST00528,David Anderson,49,Male,Dallas,2021-05-20,80.26,4
CUST00676,James Lopez,39,Male,Houston,2022-03-05,437.52,3
CUST00840,Thomas Gonzalez,71,Female,New York,2023-05-22,61.28,5
CUST00242,John Garcia,40,Male,San Diego,2019-07-20,441.23,3
CUST00343,Richard Johnson,25,Female,San Jose,2020-03-13,252.84,3
CUST00550,Linda Hernandez,46,Male,San Jose,2021-07-11,270.21,4
CUST00387,James Garcia,46,Female,San Antonio,2020-06-24,781.6325,3
CUST00931,Robert Smith,29,Female,Houston,2023-12-22,315.56,4
CUST00207,Karen Smith,34,Female,Houston,2019-04-29,330.77,3
CUST00296,Thomas Miller,39,Female,Philadelphia,2019-11-23,93.32,5
CUST00696,Jennifer Thomas,47,Male,San Antonio,2022-06-19,455.88,4
CUST00944,Joseph Lopez,40,Male,San Diego,2024-01-21,358.43,3
CUST00792,Richard Johnson,68,Male,Chicago,2023-01-30,381.18,3
CUST00733,Patricia Smith,65,Male,New York,2022-09-13,61.45,5
CUST00755,Barbara Williams,30,Female,San Antonio,2022-11-04,691.6,5
CUST00017,Joseph Wilson,60,Female,Los Angeles,2018-07-02,449.44,4
CUST00440,David Hernandez,36,Female,San Jose,2020-10-26,80.47,4
CUST00092,William Williams,61,Male,Chicago,2018-02-08,166.91,4
CUST00089,Michael Wilson,58,Male,Phoenix,2018-07-26,263.57,5
CUST00451,Charles Williams,40,Female,Los Angeles,2020-11-21,222.91,1
CUST00718,Jennifer Martinez,23,Male,Dallas,2022-08-09,141.43,4
CUST00103,Karen Lopez,64,Male,Los Angeles,2018-08-28,361.7,3
CUST00239,Linda Gonzalez,45,Male,Philadelphia,2019-07-13,256.62,3
CUST00768,Linda Rodriguez,36,Female,San Antonio,2022-12-04,147.37,3
CUST00247,John Anderson,20,Male,San Antonio,2019-07-31,211.08,5
CUST00759,Thomas Gonzalez,34,Male,San Diego,2022-11-13,143.77,5
CUST00158,Susan Johnson,27,Female,Los Angeles,2019-01-04,497.77,4
CUST00480,Jennifer Williams,38,Female,San Jose,2021-01-28,231.53,2
CUST00646,Thomas Miller,27,Female,San Antonio,2022-02-21,457.4,4
CUST00894,Thomas Rodriguez,38,Female,Dallas,2023-09-26,205.17,2
CUST00019,Karen Thomas,38,Female,Philadelphia,2018-02-12,124.61,5
CUST00750,David Davis,20,Male,Philadelphia,2022-10-23,252.84,2
CUST00122,David Anderson,46,Female,San Antonio,2018-10-11,85.1,2
CUST00884,Charles Anderson,43,Male,San Jose,2023-09-02,88.71,4
CUST00749,James Rodriguez,33,Female,San Antonio,2022-10-21,374.53,4
CUST00275,Barbara Gonzalez,29,Male,San Antonio,2019-05-10,477.62,4
CUST00434,Thomas Martinez,44,Male,San Jose,2020-10-12,262.87,4
CUST00949,Linda Anderson,42,Female,San Antonio,2024-02-02,252.72,2
CUST00312,Karen Hernandez,33,Male,San Jose,2019-12-31,241.3,4
CUST00805,Barbara Rodriguez,52,Male,Philadelphia,2023-03-01,394.37,4
CUST00883,David Gonzalez,30,Male,Philadelphia,2023-08-31,176.94,2
CUST00547,Mary Lopez,45,Female,San Jose,2021-07-04,237.21,4
CUST00182,Susan Jones,68,Male,Phoenix,2019-01-03,138.41,2
CUST00185,Thomas Wilson,69,Male,San Antonio,2019-03-08,197.61,3
CUST00407,Richard Brown,11,Female,Chicago,2020-08-10,105.98,4
CUST00720,Elizabeth Garcia,24,Male,San Antonio,2022-08-14,254.37,3
CUST00607,Richard Davis,38,Male,Los Angeles,2021-11-22,258.54,5
CUST00693,Mary Williams,63,Male,New York,2022-06-11,139.25,5
CUST00521,Patricia Williams,53,Male,Philadelphia,2021-05-04,131.03,3
CUST00381,Jennifer Johnson,35,Male,San Diego,2020-06-10,214.16,3
CUST00411,Linda Miller,33,Male,Chicago,2020-08-19,128.52,4
CUST00635,Sarah Hernandez,55,Male,Houston,2022-01-26,252.84,3
CUST00370,Patricia Martinez,47,Male,Dallas,2020-05-15,265.21,5
CUST00857,John Hernandez,38,Female,Los Angeles,2023-01-07,781.6325,5
CUST00881,Jennifer Lopez,55,Female,San Diego,2023-08-26,606.85,4
CUST00800,Sarah Thomas,39,Female,Houston,2023-02-17,359.08,4
CUST00079,Joseph Hernandez,33,Male,Philadelphia,2018-02-07,298.32,1
CUST00574,Karen Anderson,49,Female,Philadelphia,2021-09-05,178.69,4
CUST00638,David Hernandez,14,Male,Chicago,2022-02-02,781.6325,3
CUST00608,Sarah Rodriguez,38,Male,Houston,2021-11-24,20.47,1
CUST00841,Elizabeth Williams,36,Female,San Antonio,2023-05-25,213.5,4
CUST00069,Susan Miller,53,Female,Chicago,2018-09-06,318.56,3
CUST00879,Richard Rodriguez,43,Female,San Diego,2023-08-22,123.43,4
CUST00978,Karen Smith,30,Female,San Antonio,2024-04-10,295.39,5
CUST00417,Thomas Thomas,51,Male,Philadelphia,2020-09-02,274.82,4
CUST00789,Barbara Miller,25,Female,Phoenix,2023-01-23,275.75,2
CUST00562,Charles Gonzalez,50,Male,Philadelphia,2021-08-08,340.97,4
CUST00068,John Martinez,53,Female,San Jose,2018-06-07,441.22,3
CUST00537,Karen Smith,24,Male,Phoenix,2021-06-11,407.03,3
CUST00078,Michael Gonzalez,52,Male,Chicago,2018-06-30,151.92,4
CUST00827,Michael Brown,32,Female,Chicago,2023-04-22,108.61,5
CUST00639,Barbara Hernandez,30,Female,Philadelphia,2022-02-05,576.3,4
CUST00560,Linda Miller,28,Female,New York,2021-08-04,524.12,5
CUST00807,Barbara Anderson,35,Male,Houston,2023-03-06,189.91,4
CUST00691,John Brown,45,Male,Chicago,2022-06-07,205.62,5
CUST00918,Jennifer Anderson,34,Female,Phoenix,2023-11-21,4.89,4
CUST00993,Robert Hernandez,58,Male,New York,2024-05-15,256.35,4
CUST00736,Mary Miller,46,Male,San Jose,2022-09-20,286.11,5
