CustomerID,Name,Age,Gender,City,SignupDate,PurchaseAmount,SatisfactionScore
CUST00335,Richard Brown,54.0, female,New York,"February 23, 2020",845.27,
CUST00134,Linda Smith,42.0,Male ,San Antonio,08/11/2018,59.4,5.0
CUST00704,Charles Smith,33.0,Male,Dallas,07-Jul-2022,218.12,
CUST00290,John Rodriguez,22.0,Male,San Jose,09-Nov-2019,191.23,4.0
CUST00340,Elizabeth Martinez,39.0,male,San Antonio,03-06-2020,114.9,4.0
CUST00946,Linda Lopez,39.0,female,San Antonio,"January 26, 2024",288.46,3.0
CUST00284,William Miller,44.0,male,New York,2019-10-26,338.6,4.0
CUST00501,John Rodriguez,55.0,female,Phoenix,2021-03-18,1002.69,2.0
CUST00664,Linda Gonzalez,51.0,female,San Diego,04/04/2022,187.49,4.0
CUST00065,Robert Jones,32.0, female,Philadelphia,31-May-2018,76.36,2.0
CUST00753,Robert Johnson,,FEMALE,San Diego,2022-10-30,420.12,1.0
265,Mary Smith,50.0, female,New York,12-Sep-2019,182.64,4.0
CUST00450,Sarah Gonzalez,48.0,female,San Diego,11-19-2020,924.75,4.0
CUST00581,John Hernandez,54.0,F,New York,09-22-2021,37.87,2.0
CUST00683,Susan Anderson,42.0,Female,Houston,19/05/2022,226.12,4.0
CUST00021,Charles Miller,46.0,female,CHICAGO,16/02/2018,384.79,5.0
CUST00443,Jessica Anderson,39.0,,San Diego,"November 02, 2020",104.15,4.0
CUST00821,John Gonzalez,48.0,F,Los Angeles,08-Apr-2023,401.42,3.0
CUST00956,Susan Miller,60.0,female,Houston,18/02/2024,49.65,4.0
CUST00297,Richard Miller,44.0, female,Philadelphia,26-Nov-2019,199.92,4.0
CUST00500,Richard Garcia,29.0,Female,,2021-03-16,866.54,3.0
CUST00573,Linda Martinez,17.0,Male ,Philadelphia,,$316.75,4.0
CUST00262,John Gonzalez,24.0,Male ,san jose,05-Sep-2019,194.32,1.0
CUST00998,Barbara Davis,49.0,Female,San Diego,"May 27, 2024",247.6,2.0
CUST00975,Barbara Rodriguez,27.0,FEMALE,Phoenix,04-03-2024,683.92,4.0
CUST00823,Jennifer Miller,35.0,Female,Dallas,12/04/2023,140.7,5.0
CUST00558,Richard Martinez,42.0,Male,Houston,30-Jul-2021,477.38,5.0
CUST00612,Barbara Brown,52.0,F,San Antonio,12-04-2021,192.69,3.0
CUST00622,James Wilson,43.0,,San Diego,27-Dec-2021,290.86,4.0
CUST00529,Patricia Gonzalez,33.0,Male,Houston,2021-05-23,101.35,5.0
CUST00880,Elizabeth Brown,15.0,FEMALE,New York,"August 24, 2023",$200.52,2.0
CUST00189,Robert Thomas,44.0,Male,Houston,17/03/2019,155.78,3.0
CUST00252,Jessica Jones,37.0,Female,Phoenix,12-Aug-2019,156.1,4.0
CUST00072,Elizabeth Lopez, 39 ,FEMALE,Chicago,2018-06-16,293.55,3.0
CUST00102,Thomas Martinez,59.0, female,San Diego,2018-08-25,271.99,4.0
CUST00979,Elizabeth Davis,67.0,Female,New York,12/04/2024,267.11,1.0
CUST00766,John Garcia,29.0,male,Philadelphia,"November 30, 2022",274.72,4.0
CUST00398,John Garcia,14.0,Female,Los Angeles,20-Jul-2020,157.61,4.0
CUST00886,David Jones,54.0,M,Philadelphia,09-07-2023,327.76,
CUST00566,Joseph Miller,17.0,MALE,New York,"August 18, 2021",318.2,5.0
CUST00667,Charles Wilson,, female,San Antonio,2022-04-12,611.96,4.0
CUST00994,Jennifer Rodriguez,32.0,Female,New York,17/05/2024,440.7,4.0
CUST00771,William Gonzalez,47.0,female,Houston,2022-12-11,357.42,1.0
CUST00331,Jessica Gonzalez,49.0,Female,Philadelphia,"February 13, 2020",377.78,5.0
CUST00453,Elizabeth Gonzalez,53.0, female,Philadelphia,"November 26, 2020",86.09,5.0
CUST00599,John Brown,43.0,Male,Los Angeles,2021-11-03,$603.00,5.0
CUST00734,Michael Davis,51.0,FEMALE,Los Angeles,16/09/2022,238.71,5.0
CUST00366,Elizabeth Thomas,,F,Phoenix,06/05/2020,185.44,5.0
CUST00282,Elizabeth Martinez,,female,Dallas,22-Oct-2019,132.05,4.0
CUST00865,John Gonzalez,33.0,Male,Chicago,07-20-2023,284.71,5.0
CUST00781,Karen Miller,50.0,Male ,Houston,"January 04, 2023",256.81,1.0
CUST00813,Sarah Brown,36.0, female,,20/03/2023,114.86,5.0
CUST00908,Thomas Lopez,42.0,F,Houston,2023-10-29,327.64,2.0
CUST00464,Jessica Gonzalez,29.0,female,San Jose,12-21-2020,129.09,4.0
CUST00799,Richard Gonzalez,34.0,Male,Houston,15-Feb-2023,505.1,2.0
CUST00208,Linda Thomas,27.0,F,Phoenix,"May 01, 2019",330.54,4.0
CUST00514,Thomas Wilson,28.0,Male,Philadelphia,04-18-2021,382.91,4.0
CUST00219,John Smith,37.0,F,San Diego,2019-05-27,67.62,3.0
CUST00240,James Thomas,54.0,male,San Jose,"July 15, 2019",-100.0,5.0
CUST00834,Robert Davis,30.0,female,Los Angeles,05-08-2023,589.55,3.0
CUST00356,David Lopez,49.0,Male ,Phoenix,04-12-2020,81.43,4.0
CUST00565,Thomas Smith,27.0,Male ,New York,15-Aug-2021,38.12,3.0
CUST00193,Susan Davis,34.0,FEMALE,New York,27-Mar-2019,97.19,1.0
CUST00281,,37.0,female,Houston,2019-10-19,209.66,3.0
CUST00192,Robert Davis,56.0,Male,SAN ANTONIO,24/03/2019,571.77,4.0
CUST00408,James Smith,42.0,Female,San Diego,12/08/2020,86.42,3.0
CUST00431,Elizabeth Williams,40.0,FEMALE,Houston,"October 05, 2020",185.98,4.0
CUST00685,Michael Martinez,21.0,female,Dallas,"May 24, 2022",$106.48,5.0
CUST00133,Michael Johnson,36.0,male,New York,11-06-2018,789.63,3.0
CUST00707,Richard Rodriguez,,female,San Jose,14-Jul-2022,775.77,5.0
CUST00524,Barbara Anderson,56.0,female,Chicago,11/05/2021,151.38,3.0
CUST00253,Michael Brown,34.0,FEMALE,San Diego,15-Aug-2019,63.43,
CUST00751,Elizabeth Rodriguez,,F,Los Angeles,"October 26, 2022",485.05,4.0
CUST00552,Susan Lopez,13.0,Male ,San Antonio,2021-07-16,180.83,5.0
CUST00264,Jessica Miller,41.0,male,  San Antonio  ,09/09/2019,,5.0
CUST00071,Joseph Martinez,40.0,F,New York,2018-06-14,585.11,4.0
CUST00273,James Davis,40.0,female,Philadelphia,2019-09-30,145.52,5.0
CUST00113,Mary Jones,47.0,,San Jose,20-Sep-2018,522.22,2.0
CUST00328,Mary Jones,40.0,female,Houston,2020-02-06,545.73,4.0
CUST00116,Patricia Miller,33.0,M,,"September 27, 2018",282.22,5.0
CUST00324,Jennifer Miller,52.0,Male,Houston,01-28-2020,435.48,3.0
CUST00503,Jennifer Garcia,35.0,Male,houston,23-Mar-2021,242.23,4.0
CUST00923,Patricia Smith,48.0,FEMALE,Los Angeles,03-Dec-2023,110.09,4.0
CUST00424,Sarah Johnson,47.0,Female,Phoenix,19-Sep-2020,538.03,3.0
CUST00904,John Gonzalez,,Female,San Antonio,"October 19, 2023",561.59,3.0
CUST00665,Michael Williams,30.0,M,San Jose,07/04/2022,87.5,4.0
CUST00826,Richard Johnson,47.0,Male,Houston,2023-04-19,339.24,4.0
CUST00516,Mary Anderson,32.0, female,San Antonio,"April 22, 2021",290.51,3.0
CUST00531,James Garcia,47.0,F,San Diego,28/05/2021,,5.0
CUST00603,Linda Miller,37.0,female,Houston,2021-11-12,805.93,4.0
CUST00861,John Thomas,41.0,male,Chicago,"July 10, 2023",381.03,4.0
CUST00653,Charles Hernandez,45.0,female,SAN JOSE,10/03/2022,369.65,4.0
CUST00279,Robert Miller,49.0,Female,San Antonio,"October 15, 2019",436.42,5.0
CUST00838,Thomas Rodriguez,44.0,female,Los Angeles,"May 18, 2023",,3.0
CUST00694,Barbara Brown,21.0,Male ,Houston,2022-06-14,119.66,4.0
CUST00003,Linda Gonzalez,48.0,,Philadelphia,2018-01-05,508.98,2.0
CUST00230,Elizabeth Wilson,,,Los Angeles,22-Jun-2019,725.46,5.0
CUST00504,Jessica Brown,36.0,Male ,Philadelphia,03-25-2021,280.25,4.0
CUST00989,Sarah Anderson,42.0,female,Chicago,2024-05-06,261.32,2.0
CUST00867,Linda Gonzalez,66.0,M,,2023-07-25,176.44,5.0
CUST00913,Joseph Gonzalez,25.0,Male,Los Angeles,09-Nov-2023,439.34,
CUST00619,Susan Davis,50.0,male,Houston,12-20-2021,51.97,5.0
CUST00200,David Garcia, 54 ,Female,San Jose,2019-04-12,545.76,4.0
CUST00372,Sarah Lopez,52.0,Female,Dallas,20/05/2020,534.45,4.0
915,Robert Brown,48.0,Male,Houston,14-Nov-2023,$295.47,5.0
CUST00405,Susan Smith,53.0,,New York,08-05-2020,133.78,1.0
CUST00438,Jennifer Jones,14.0,Male,San Antonio,21-Oct-2020,339.85,3.0
CUST00951,Karen Miller,,MALE,New York,2024-02-07,361.96,4.0
CUST00066,Joseph Wilson,43.0, female,PHILADELPHIA,02-Jun-2018,678.48,5.0
CUST00308,Karen Williams,45.0, female,San Diego,"December 22, 2019",66.4,2.0
CUST00041,Linda Wilson,39.0,MALE,,2018-04-04,159.0,1.0
CUST00591,Joseph Gonzalez,44.0,Male,Chicago,"October 15, 2021",328.66,4.0
CUST00794,Richard Martinez,43.0,Male,Los Angeles,03/02/2023,301.76,4.0
CUST00866,Thomas Johnson,24.0, female,Chicago,"July 22, 2023",333.6,3.0
CUST00505,David Wilson,35.0,M,San Jose,03-28-2021,841.77,5.0
CUST00542,Robert Wilson,41.0,M,Los Angeles,22/06/2021,183.05,4.0
CUST00811,Thomas Williams,49.0,MALE,Houston,"March 15, 2023",$133.19,5.0
CUST00604,Joseph Martinez,54.0,Female,Philadelphia,"November 15, 2021",432.57,5.0
CUST00274,Elizabeth Hernandez,45.0,Male,  Chicago  ,03-Oct-2019,114.12,5.0
CUST00744,Richard Hernandez,42.0,M,San Jose,2022-10-09,274.9,4.0
CUST00672,Robert Davis,31.0,MALE,SAN JOSE,23-Apr-2022,229.2,4.0
CUST00686,Michael Smith,42.0,MALE,  Chicago  ,26-May-2022,460.0,3.0
CUST00809,Michael Brown,36.0,Female,Houston,"March 11, 2023",57.12,4.0
CUST00178,Jessica Williams,23.0,M,Dallas,02-20-2019,429.08,3.0
CUST00301,Richard Hernandez,10.0,male,Chicago,"December 05, 2019",167.0,3.0
CUST00038,Elizabeth Wilson,44.0,F,Houston,03-28-2018,284.92,4.0
CUST00354,Joseph Jones,28.0,M,Los Angeles,07-Apr-2020,269.25,4.0
CUST00203,Robert Johnson,71.0,Female,Los Angeles,"April 19, 2019",,4.0
CUST00237,Mary Thomas,61.0,Female,San Antonio,07-08-2019,280.07,5.0
CUST00150,James Davis,,M,Philadelphia,"December 16, 2018",36.44,4.0
724,Michael Martinez,57.0,FEMALE,Houston,2022-08-23,999.49,4.0
CUST00448,Robert Thomas,47.0,Male ,New York,14-Nov-2020,92.32,5.0
CUST00218,David Lopez,48.0,Male,San Diego,05-24-2019,$202.25,2.0
CUST00919,Joseph Thomas,30.0, female,,24/11/2023,25.13,4.0
CUST00474,Susan Hernandez,26.0,M,Chicago,14-Jan-2021,$350.02,5.0
CUST00588,Joseph Brown,32.0,Male,NEW YORK,08/10/2021,179.29,3.0
CUST00652,Richard Wilson,18.0,F,Chicago,2022-03-07,655.23,5.0
CUST00732,David Thomas,42.0,Female,  San Antonio  ,11/09/2022,181.01,5.0
CUST00303,Patricia Lopez,66.0,F,Los Angeles,2019-12-10,191.72,3.0
CUST00968,Jennifer Thomas,19.0,male,Chicago,03-17-2024,99999.99,4.0
CUST00976,Susan Thomas,30.0,Male ,Dallas,05/04/2024,266.9,4.0
CUST00716,Mary Smith,44.0,M,San Jose,"August 04, 2022",59.19,3.0
CUST00984,James Gonzalez,30.0,M,San Diego,24-Apr-2024,200.1,4.0
CUST00389,Joseph Smith,,Male,New York,2020-06-28,129.77,3.0
CUST00479,Richard Johnson,43.0,FEMALE,Phoenix,26/01/2021,492.55,4.0
CUST00492,Joseph Garcia,44.0, female,Los Angeles,"February 25, 2021",,5.0
CUST00423,Mary Garcia,40.0,M,San Antonio,2020-09-16,428.97,3.0
CUST00388,James Johnson,39.0,Male,New York,06-26-2020,$330.36,5.0
CUST00858,Mary Davis,32.0,male,San Jose,03-Jul-2023,,3.0
CUST00391,Thomas Gonzalez,44.0,male,Phoenix,03-Jul-2020,135.52,4.0
CUST00535,Mary Gonzalez,45.0, female,Phoenix,06-06-2021,149.51,5.0
CUST00353,Richard Gonzalez,46.0,male,San Antonio,"April 05, 2020",233.48,3.0
CUST00194,Sarah Thomas,46.0, female,,"March 29, 2019",255.68,3.0
CUST00236,James Anderson,63.0,F,Los Angeles,"July 06, 2019",406.04,5.0
CUST00769,Sarah Rodriguez,39.0,male,San Jose,2022-12-07,226.92,3.0
CUST00888,Sarah Brown,54.0,FEMALE,Dallas,09-12-2023,,4.0
CUST00481,Charles Anderson,24.0,Female,Los Angeles,2021-01-30,90.97,4.0
CUST00056,Michael Martinez,57.0,F,San Diego,05-09-2018,527.7,2.0
CUST00117,David Davis,0,Female,Los Angeles,30/09/2018,185.57,3.0
CUST00097,Charles Martinez,25.0, female,San Jose,2018-08-14,276.24,
CUST00142,Thomas Johnson,35.0,F,Los Angeles,"November 27, 2018",10.88,4.0
CUST00745,Mary Rodriguez,26.0,MALE,Philadelphia,2022-10-11,111.89,5.0
CUST00916,Barbara Miller,34.0,Male ,San Antonio,"November 16, 2023",178.45,3.0
CUST00757,Barbara Williams,61.0,Male ,New York,"November 09, 2022",467.2,5.0
CUST00598,David Hernandez,13.0,FEMALE,Dallas,"November 01, 2021",606.26,2.0
CUST00701,Thomas Martinez,46.0, female,NEW YORK,30/06/2022,255.48,3.0
CUST00121,Mary Garcia,44.0,female,San Diego,10-09-2018,619.54,
CUST00801,Robert Hernandez,50.0,Female,Dallas,02-20-2023,119.95,4.0
CUST00772,Joseph Thomas,54.0, female,Phoenix,12-14-2022,371.76,5.0
CUST00369,Linda Martinez,28.0,,New York,2020-05-13,323.31,5.0
CUST00063,Barbara Davis,59.0,Male ,San Diego,2018-05-26,152.28,4.0
CUST00808,Elizabeth Wilson,41.0,MALE,Dallas,"March 08, 2023",550.85,2.0
CUST01000,Karen Wilson,48.0,female,New York,01/06/2024,686.06,3.0
CUST00454,Jennifer Smith,30.0,FEMALE,Dallas,"November 28, 2020",45.29,2.0
CUST00779,Linda Johnson,51.0,female,Phoenix,"December 30, 2022",26.81,5.0
CUST00415,James Garcia,30.0,MALE,San Antonio,28-Aug-2020,620.23,5.0
CUST00004,Michael Martinez,64.0,FEMALE,San Diego,2018-01-08,444.71,3.0
CUST00059,Linda Lopez,39.0,FEMALE,San Diego,17-May-2018,123.24,4.0
CUST00224,Richard Thomas,53.0,MALE,Houston,08/06/2019,156.23,2.0
CUST00222,John Miller,33.0,FEMALE,,03/06/2019,512.77,5.0
CUST00466,Patricia Smith,34.0,MALE,San Jose,2020-12-26,204.68,4.0
CUST00053,Robert Williams,60.0,F,Philadelphia,02/05/2018,86.94,2.0
CUST00486,Thomas Gonzalez,51.0,F,Houston,11-Feb-2021,405.4,5.0
CUST00967,Joseph Anderson,14.0, female,Houston,"March 15, 2024",479.78,3.0
CUST00708,Michael Rodriguez,38.0,male,Chicago,17-Jul-2022,170.97,3.0
CUST00156,Robert Rodriguez,,Male,NEW YORK,2018-12-30,556.04,4.0
CUST00706,Linda Johnson,45.0,male,San Antonio,"July 12, 2022",277.41,5.0
CUST00682,Karen Jones,30.0,M,HOUSTON,05-17-2022,228.44,2.0
CUST00249,Susan Wilson,54.0,Male ,Dallas,"August 05, 2019",301.23,2.0
CUST00442,Charles Anderson,,MALE,san diego,2020-10-31,442.29,5.0
CUST00902,Mary Anderson,39.0,Male,Los Angeles,"October 15, 2023",589.97,3.0
CUST00118,Thomas Anderson,40.0, female,San Antonio,02/10/2018,19.79,5.0
CUST00569,Charles Miller,42.0,male,Philadelphia,25-Aug-2021,234.29,4.0
CUST00710,Patricia Martinez,57.0,MALE,Houston,21/07/2022,66.77,4.0
CUST00292,Robert Thomas,31.0,female,Houston,14-Nov-2019,456.78,4.0
CUST00382,Charles Thomas,47.0,F,San Diego,12/06/2020,556.26,5.0
CUST00636,Mary Hernandez,34.0,Male ,San Jose,29-Jan-2022,87.23,3.0
CUST00201,Jessica Miller,28.0,female,Los Angeles,"April 15, 2019",212.59,5.0
CUST00761,Thomas Anderson,34.0,Male,Phoenix,"November 18, 2022",75.77,5.0
CUST00961,Mary Davis,65.0,M,Chicago,01/03/2024,247.17,4.0
CUST00506,William Miller,35.0,MALE,San Jose,"March 30, 2021",591.09,3.0
CUST00814,Sarah Wilson,27.0,,Phoenix,2023-03-22,162.13,5.0
CUST00319,DAVID HERNANDEZ,, female,Phoenix,"January 16, 2020",331.33,2.0
CUST00341,Charles Miller,,F,,08/03/2020,9.12,
CUST00155,Robert Thomas,41.0,female,Phoenix,"December 28, 2018",,5.0
CUST00914,Barbara Brown,41.0,Male,Phoenix,11-12-2023,181.49,4.0
CUST00595,Mary Hernandez,46.0,Male ,San Jose,10-25-2021,219.47,4.0
CUST00776,Joseph Jones,32.0,Female,Chicago,23-Dec-2022,,4.0
CUST00953,Barbara Jones,29.0,Male,Philadelphia,2024-02-11,297.78,4.0
CUST00323,Barbara Smith,,F,Philadelphia,26/01/2020,223.3,2.0
CUST00642,Jennifer Jones,37.0,male,Dallas,12/02/2022,290.65,4.0
CUST00624,Susan Brown,30.0, female,New York,01-Jan-2022,166.35,5.0
CUST00083,Mary Martinez,66.0,male,New York,07-12-2018,11.17,4.0
CUST00621,David Miller,59.0,Male ,San Jose,12-25-2021,$554.85,3.0
CUST00465,Thomas Martinez,58.0,M,Dallas,24-Dec-2020,243.37,4.0
CUST00871,Linda Hernandez,,MALE,New York,2023-08-03,100.67,5.0
CUST00703,Thomas Johnson,37.0,female,New York,2022-07-05,189.98,4.0
CUST00334,Michael Rodriguez,55.0,Female,New York,"February 21, 2020",157.28,3.0
CUST00011,,48.0,male,San Jose,,1142.78,1.0
CUST00471,Susan Martinez,38.0,male,Chicago,07/01/2021,,4.0
33,Patricia Johnson,45.0,Male ,Houston,17/03/2018,139.3,5.0
CUST00818,William Anderson,50.0,MALE,Philadelphia,01/04/2023,26.33,5.0
CUST00988,Susan Martinez,23.0,Male ,Houston,05-03-2024,275.99,3.0
CUST00383,John Anderson,53.0, female,New York,14/06/2020,117.84,4.0
CUST00645,Sarah Jones,,male,San Diego,19/02/2022,122.7,4.0
CUST00853,William Williams,33.0,F,New York,22-Jun-2023,121.39,3.0
CUST00957,Thomas Wilson,39.0,MALE,San Antonio,"February 21, 2024",116.1,2.0
CUST00966,Sarah Wilson,44.0,MALE,San Diego,"March 13, 2024",422.57,
CUST00379,Richard Wilson,19.0, female,Dallas,06-05-2020,841.99,2.0
CUST00090,James Smith,42.0,female,Phoenix,2018-07-28,918.71,4.0
CUST00214,Charles Rodriguez,29.0,MALE,San Diego,2019-05-15,288.05,5.0
CUST00890,Richard Gonzalez,42.0,Male,Los Angeles,17/09/2023,327.43,5.0
CUST00134,Linda Smith,42.0,Male ,San Antonio,08/11/2018,59.4,5.0
CUST00347,James Williams,51.0, female,  Dallas  ,03-22-2020,$134.81,5.0
CUST00669,James Miller,44.0,Male,San Jose,"April 16, 2022",508.41,4.0
CUST00008,Robert Garcia,40.0, female,Los Angeles,"January 17, 2018",41.87,3.0
CUST00657,Charles Johnson,40.0,MALE,Phoenix,2022-03-19,359.16,4.0
CUST00321,Barbara Rodriguez,,MALE,Houston,2020-01-21,206.29,5.0
CUST00830,Charles Gonzalez,66.0,Male,Dallas,04-29-2023,70.89,
CUST00188,James Thomas,34.0,female,Phoenix,15-Mar-2019,416.21,4.0
CUST00553,Robert Jones,7.0,Male,San Jose,07-18-2021,218.69,3.0
CUST00305,Barbara Rodriguez,,female,Philadelphia,2019-12-14,90.77,3.0
CUST00032,Sarah Davis,46.0,M,Phoenix,03-14-2018,25.43,2.0
CUST00651,Michael Smith,64.0,F,Dallas,05-Mar-2022,404.95,3.0
CUST00241,Michael Thomas,48.0,female,San Diego,"July 17, 2019",651.08,3.0
CUST00774,Michael Smith,45.0,MALE,Houston,2022-12-18,430.51,3.0
CUST00175,James Lopez,26.0, female,,02-13-2019,254.32,4.0
CUST00246,Susan Lopez,61.0, female,New York,"July 29, 2019",150.14,3.0
CUST00057,William Lopez,9.0,male,San Diego,12/05/2018,343.69,4.0
CUST00263,Patricia Thomas,40.0,Male ,San Antonio,2019-09-07,,4.0
CUST00146,William Rodriguez,54.0,FEMALE,San Antonio,07-Dec-2018,174.3,2.0
CUST00091,Karen Gonzalez,34.0,FEMALE,San Jose,31/07/2018,384.19,2.0
CUST00393,William Williams,50.0,Male ,San Diego,"July 08, 2020",273.6,5.0
CUST00311,Barbara Rodriguez,35.0,M,Chicago,"December 29, 2019",95.65,4.0
CUST00360,Sarah Anderson,,MALE,SAN DIEGO,21/04/2020,392.96,5.0
CUST00094,Linda Hernandez,53.0,Male,Houston,"August 07, 2018",48.07,
CUST00737,Joseph Davis,22.0, female,Los Angeles,2022-09-23,764.49,4.0
CUST00797,Robert Martinez,23.0,Female,Philadelphia,10/02/2023,76.35,5.0
CUST00377,Karen Gonzalez,50.0,Male,Dallas,2020-05-31,361.56,5.0
CUST00244,Jessica Williams,50.0, female,San Antonio,2019-07-24,172.02,5.0
CUST00873,James Garcia,47.0,Male ,Philadelphia,08-08-2023,203.94,3.0
CUST00088,David Thomas,54.0,M,Chicago,"July 24, 2018",371.58,
215,Thomas Brown,45.0,M,San Diego,"May 17, 2019",496.89,
CUST00445,,25.0,Female,San Jose,"November 07, 2020",565.86,5.0
CUST00174,Mary Jones,38.0,MALE,San Diego,10-Feb-2019,122.28,3.0
CUST00426,Joseph Hernandez,48.0,M,Houston,2020-09-23,713.16,4.0
CUST00822,John Hernandez,45.0,F,San Jose,10/04/2023,109.66,2.0
CUST00119,Jennifer Davis,48.0,Male,,04-Oct-2018,335.37,
CUST00120,John Brown,34.0,Female,Los Angeles,"October 07, 2018",121.45,3.0
CUST00703,Thomas Johnson,37.0,female,New York,2022-07-05,189.98,4.0
CUST00001,Michael Brown,36.0,M,San Jose,01-Jan-2018,111.16,3.0
CUST00395,Jessica Miller,40.0,Female,San Diego,07-13-2020,554.39,
CUST00402,Elizabeth Williams,38.0,M,Philadelphia,07-29-2020,191.93,4.0
CUST00405,Susan Smith,53.0,,New York,08-05-2020,133.78,1.0
CUST00656,Jessica Davis,37.0,female,Los Angeles,2022-03-17,458.72,
CUST00663,Patricia Smith,33.0,male,Philadelphia,02/04/2022,616.17,5.0
CUST00163,James Wilson,41.0,female,San Diego,15-Jan-2019,200.16,4.0
CUST00115,Jennifer Thomas,34.0,M,Philadelphia,"September 25, 2018",308.89,4.0
CUST00151,Karen Hernandez,67.0,female,Chicago,12-18-2018,134.23,
CUST00625,James Anderson,34.0, female,San Antonio,03/01/2022,167.27,2.0
CUST00627,Joseph Jones,41.0,male,New York,2022-01-08,151.81,4.0
CUST00497,William Jones,43.0,MALE,Houston,03-09-2021,192.94,1.0
CUST00369,Linda Martinez,28.0,,New York,2020-05-13,323.31,5.0
CUST00544,Barbara Johnson,30.0, female,  San Diego  ,"June 27, 2021",724.89,3.0
CUST00478,Joseph Lopez,47.0,F,Dallas,2021-01-23,105.04,3.0
CUST00533,Elizabeth Jones,29.0,Male,Phoenix,01/06/2021,90.73,4.0
CUST00513,Joseph Garcia,49.0,female,Phoenix,04-15-2021,134.73,3.0
CUST00628,Joseph Rodriguez,48.0,female,Chicago,,527.54,5.0
CUST00346,William Miller,,M,New York,20/03/2020,,3.0
CUST00259,Elizabeth Martinez, 37 ,female,Chicago,29/08/2019,473.83,4.0
CUST00972,Linda Hernandez,57.0,FEMALE,Dallas,27/03/2024,174.53,3.0
CUST00136,Sarah Miller, 36 ,female,New York,13-Nov-2018,208.42,4.0
CUST00617,William Garcia,,,Chicago,12-15-2021,367.15,4.0
CUST00980,Sarah Lopez,46.0,F,Houston,15-Apr-2024,176.54,5.0
CUST00675,Robert Williams,44.0,Male,San Jose,2022-04-30,92.66,4.0
CUST00593,Joseph Brown,30.0,Male,PHOENIX,2021-10-20,481.86,1.0
CUST00844,Robert Thomas,49.0,Male,New York,01/06/2023,632.19,1.0
CUST00502,James Jones, 47 ,Male,NEW YORK,"March 21, 2021",1119.92,5.0
CUST00539,Thomas Rodriguez,50.0,Male,Philadelphia,06-15-2021,563.51,3.0
CUST00695,John Jones,50.0,MALE,Philadelphia,16-Jun-2022,251.15,3.0
CUST00582,James Wilson,35.0,M,Philadelphia,24-Sep-2021,165.08,4.0
CUST00344,Karen Lopez,37.0,Female,San Antonio,15-Mar-2020,425.92,3.0
CUST00719,Barbara Miller,33.0,Male ,San Jose,11-Aug-2022,77.35,3.0
CUST00907,Patricia Hernandez,40.0,M,  Chicago  ,2023-10-26,678.34,3.0
CUST00294,Thomas Miller,40.0,MALE,San Diego,"November 19, 2019",90.97,5.0
CUST00365,David Lopez,37.0,Male,San Jose,"May 03, 2020",289.34,3.0
CUST00668,Mary Lopez,,Male ,Philadelphia,04-14-2022,76.67,4.0
CUST00015,Elizabeth Thomas,21.0,F,San Jose,02-02-2018,858.82,5.0
CUST00087,Karen Wilson,20.0,M,Chicago,21-Jul-2018,133.03,4.0
CUST00371,Linda Martinez,22.0,MALE,Houston,17-May-2020,$274.80,2.0
CUST00166,Robert Smith,20.0,Female,San Diego,2019-01-22,545.56,2.0
CUST00933,Joseph Thomas,53.0,F,Dallas,"December 26, 2023",136.57,3.0
CUST00336,Patricia Garcia,16.0,Female,San Diego,02-25-2020,88.28,4.0
CUST00060,Mary Smith,31.0,male,Philadelphia,19/05/2018,367.76,4.0
CUST00355,Jessica Garcia,,,Los Angeles,10-Apr-2020,223.09,4.0
CUST00425,Sarah Wilson,36.0,Male,,21/09/2020,219.7,
CUST00293,Patricia Johnson,56.0,Male ,San Antonio,16/11/2019,77.71,5.0
CUST00042,Linda Jones,36.0,FEMALE,New York,04-07-2018,120.85,2.0
CUST00330,Charles Davis,28.0,Male ,New York,11-Feb-2020,282.21,5.0
CUST00615,John Davis,,female,New York,11-Dec-2021,488.0,3.0
CUST00430,Joseph Lopez,28.0,male,New York,2020-10-03,186.31,3.0
CUST00080,Patricia Gonzalez,17.0,Male,Philadelphia,,162.63,2.0
CUST00029,Linda Anderson,36.0,Female,Philadelphia,"March 07, 2018",104.32,
CUST00255,John Miller,24.0,MALE,Dallas,19/08/2019,95.4,2.0
CUST00796,Mary Miller,18.0,female,Houston,08/02/2023,401.12,5.0
CUST00459,Richard Hernandez,33.0,MALE,Los Angeles,10-Dec-2020,269.56,4.0
CUST00384,Mary Martinez, 46 ,,San Diego,17-Jun-2020,384.31,3.0
CUST00314,Jessica Rodriguez,,Female,New York,"January 05, 2020",124.01,4.0
CUST00085,Jennifer Lopez,24.0,MALE,,07-17-2018,288.44,3.0
CUST00575,Joseph Gonzalez,53.0,FEMALE,Chicago,09-08-2021,$309.23,4.0
CUST00137,Elizabeth Williams,55.0,female,San Diego,15-Nov-2018,,4.0
CUST00112,Charles Wilson,,Male ,New York,18-Sep-2018,151.24,4.0
CUST00195,Joseph Garcia,51.0,female,San Jose,31-Mar-2019,225.86,3.0
CUST00179,Patricia Williams,34.0,female,Chicago,2019-02-22,120.86,5.0
CUST00937,John Williams,41.0,Male ,Los Angeles,05/01/2024,$194.42,4.0
CUST00497,William Jones,43.0,MALE,Houston,03-09-2021,192.94,1.0
CUST00130,Michael Brown,35.0,male,SAN JOSE,10-30-2018,776.83,4.0
CUST00338,Barbara Garcia,33.0, female,San Diego,01/03/2020,143.48,5.0
